R<ID>;S<ID>'s;Formula's;SMILES;k;klo;kup;N
R106;S81 -> S3 + S39 + S138;C6H6N12O13 -> N2O3 + C6H6N9O8 + NO2;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:O=NN([O])[O],[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=CN2N([O])[O])[O],[O]N=O;1.111111e+12;4.707037e+10;5.294631e+12;1
R106*;S3 + S39 + S138 -> S81;N2O3 + C6H6N9O8 + NO2 -> C6H6N12O13;O=NN([O])[O],[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=CN2N([O])[O])[O],[O]N=O:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.394959e+11;0
R107;S81 -> S3 + S54;C6H6N12O13 -> N2O3 + C6H6N10O10;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:O=NN([O])[O],[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O];1.111111e+12;4.707037e+10;5.294631e+12;1
R107*;S3 + S54 -> S81;N2O3 + C6H6N10O10 -> C6H6N12O13;O=NN([O])[O],[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O]:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;5.868673e+09;0
R108;S81 -> S36;C6H6N12O13 -> C6H6N12O13;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])[O])N([O])[O])[O];1.111111e+12;4.707037e+10;5.294631e+12;1
R108*;S36 -> S81;C6H6N12O13 -> C6H6N12O13;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])[O])N([O])[O])[O]:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.997155e+12;0
R109;S82 -> S31;C6H6N10O10 -> C6H6N10O10;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O];3.125000e+11;1.323854e+10;1.489115e+12;1
R109*;S31 -> S82;C6H6N10O10 -> C6H6N10O10;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O]:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];1.102536e+10;4.670709e+08;5.253769e+10;1
R110;S82 -> S54;C6H6N10O10 -> C6H6N10O10;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O];3.125000e+11;1.323854e+10;1.489115e+12;1
R110*;S54 -> S82;C6H6N10O10 -> C6H6N10O10;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O]:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;5.094783e+10;0
R111;S82 -> S77;C6H6N10O10 -> C6H6N10O10;[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[C@H](/C=N\N([O])[O])N(C=CN([C@H]1/C=N\N([O])[O])N([O])[O])N([O])[O])[O];3.125000e+11;1.323854e+10;1.489115e+12;1
R111*;S77 -> S82;C6H6N10O10 -> C6H6N10O10;[O]N(N1[C@H](/C=N\N([O])[O])N(C=CN([C@H]1/C=N\N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.280227e+11;0
R112;S84 -> S74;C6H6N12O12 -> C6H6N12O12;[O]N(N[C]1N(N([O])[O])[C@H](/C=N\N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N/C(=N/N([O])[O])/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O];3.333333e+12;1.412111e+11;1.588389e+13;1
R112*;S74 -> S84;C6H6N12O12 -> C6H6N12O12;[O]N(N/C(=N/N([O])[O])/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O]:[O]N(N[C]1N(N([O])[O])[C@H](/C=N\N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.524391e+11;0
R113;S85 -> S38 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=C(N2N([O])[O])NN([O])[O])[O],[O]N=O;3.225806e+11;1.366559e+10;1.537151e+12;1
R113*;S38 + S138 -> S85;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=C(N2N([O])[O])NN([O])[O])[O],[O]N=O:[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.804030e+12;0
R114;S85 -> S52;C6H6N12O12 -> C6H6N12O12;[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]([CH]N1N([O])[O])N(N([O])[O])/C=C(\[N]N([O])[O])/NN([O])[O])[O];3.225806e+11;1.366559e+10;1.537151e+12;1
R114*;S52 -> S85;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]([CH]N1N([O])[O])N(N([O])[O])/C=C(\[N]N([O])[O])/NN([O])[O])[O]:[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R115;S85 -> S75;C6H6N12O12 -> C6H6N12O12;[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N/C(=N/N([O])[O])/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N2N([O])[O])N([O])[O])N([O])[O])[O];3.225806e+11;1.366559e+10;1.537151e+12;1
R115*;S75 -> S85;C6H6N12O12 -> C6H6N12O12;[O]N(N/C(=N/N([O])[O])/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N2N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R116;S85 -> S133;C6H6N12O12 -> C6H6N12O12;[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1[C@H]2N(N([O])[O])[C]([C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])NN([O])[O])[O];3.225806e+11;1.366559e+10;1.537151e+12;1
R116*;S133 -> S85;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1[C@H]2N(N([O])[O])[C]([C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])NN([O])[O])[O]:[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;4.279618e+12;0
R117;S86 -> S84;C6H6N12O12 -> C6H6N12O12;[O]N(N[C]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N[C]1N(N([O])[O])[C@H](/C=N\N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R117*;S84 -> S86;C6H6N12O12 -> C6H6N12O12;[O]N(N[C]1N(N([O])[O])[C@H](/C=N\N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O]:[O]N(N[C]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;9.985774e+12;0
R118;S87 -> S83 + S138;C6H6N11O10 -> C6H6N10O8 + NO2;[O]N(N[C]1[C@H]2N=C[C@H]3N([C@H](N1N([O])[O])[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])[O]:[O]N(NC1=N[C@H]2N(N([O])[O])[C@H]3C=N[C@H]1N([C@H]2N3N([O])[O])N([O])[O])[O],[O]N=O;2.188184e+10;9.269876e+08;1.042706e+11;1
R118*;S83 + S138 -> S87;C6H6N10O8 + NO2 -> C6H6N11O10;[O]N(NC1=N[C@H]2N(N([O])[O])[C@H]3C=N[C@H]1N([C@H]2N3N([O])[O])N([O])[O])[O],[O]N=O:[O]N(N[C]1[C@H]2N=C[C@H]3N([C@H](N1N([O])[O])[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;7.510533e+09;0
R119;S88 -> S14 + S136;C6H6N13O14 -> C6H6N12O11 + NO3;[O]N(ON(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O])[O]:O=N[N][C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O],[O]N([O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R119*;S14 + S136 -> S88;C6H6N12O11 + NO3 -> C6H6N13O14;O=N[N][C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O],[O]N([O])[O]:[O]N(ON(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O])[O];0.000000e+00;0.000000e+00;1.804030e+13;0
R120;S92 -> S19 + S101 + S138;C6H6N10O10 -> C2H2N4O4 + C4H4N5O4 + NO2;[O]N([N]/C=C/N([C@H](N(N([O])[O])[CH]/C=N/N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N(/N=C/C=N\N([O])[O])[O],[O]N([N]/C=C/N=C\C=N\N([O])[O])[O],[O]N=O;1.123596e+11;4.759925e+09;5.354122e+11;1
R120*;S19 + S101 + S138 -> S92;C2H2N4O4 + C4H4N5O4 + NO2 -> C6H6N10O10;[O]N(/N=C/C=N\N([O])[O])[O],[O]N([N]/C=C/N=C\C=N\N([O])[O])[O],[O]N=O:[O]N([N]/C=C/N([C@H](N(N([O])[O])[CH]/C=N/N([O])[O])/C=N/N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.049787e+09;0
R121;S93 -> S19 + S111;C6H6N12O12 -> C2H2N4O4 + C4H4N8O8;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N(/N=C/C=N\N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O];3.333333e+12;1.412111e+11;1.588389e+13;1
R121*;S19 + S111 -> S93;C2H2N4O4 + C4H4N8O8 -> C6H6N12O12;[O]N(/N=C/C=N\N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.057678e+11;0
R122;S93 -> S72;C6H6N12O12 -> C6H6N12O12;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N(N([C@H]([N]N([O])[O])/C=N\N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O];3.333333e+12;1.412111e+11;1.588389e+13;1
R122*;S72 -> S93;C6H6N12O12 -> C6H6N12O12;[O]N(N([C@H]([N]N([O])[O])/C=N\N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R123;S93 -> S108 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N([N]/C=C\N=C/[C@H]1N(N([O])[O])[C@H]([C@H](N1N([O])[O])[N]N([O])[O])[N]N([O])[O])[O],[O]N=O;3.333333e+12;1.412111e+11;1.588389e+13;1
R123*;S108 + S138 -> S93;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N([N]/C=C\N=C/[C@H]1N(N([O])[O])[C@H]([C@H](N1N([O])[O])[N]N([O])[O])[N]N([O])[O])[O],[O]N=O:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.288593e+12;0
R124;S94 -> S65;C6H6N12O12 -> C6H6N12O12;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N(N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];3.367003e+10;1.426375e+09;1.604434e+11;1
R124*;S65 -> S94;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N(N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;8.810977e+11;0
R125;S94 -> S68 + S103;C6H6N12O12 -> C4H4N8O8 + C2H2N4O4;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N(/N=C\[CH]N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O];3.367003e+10;1.426375e+09;1.604434e+11;1
R125*;S68 + S103 -> S94;C4H4N8O8 + C2H2N4O4 -> C6H6N12O12;[O]N(/N=C\[CH]N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];4.363768e+10;1.848638e+09;2.079409e+11;1
R126;S94 -> S103 + S103 + S103;C6H6N12O12 -> C2H2N4O4 + C2H2N4O4 + C2H2N4O4;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O];3.367003e+10;1.426375e+09;1.604434e+11;1
R126*;S103 + S103 + S103 -> S94;C2H2N4O4 + C2H2N4O4 + C2H2N4O4 -> C6H6N12O12;[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;7.430390e+06;0
R127;S94 -> S103 + S111;C6H6N12O12 -> C2H2N4O4 + C4H4N8O8;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O];1.010101e+11;2.398993e+10;2.676194e+11;3
R127*;S103 + S111 -> S94;C2H2N4O4 + C4H4N8O8 -> C6H6N12O12;[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];1.433810e+10;6.074095e+08;6.832344e+10;1
R128;S95 -> S40;C6H6N12O12 -> C6H6N12O12;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];2.941176e+11;1.245980e+10;1.401520e+12;1
R128*;S40 -> S95;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;7.489331e+12;0
R129;S95 -> S43 + S138;C6H6N12O12 -> C6H6N11O10 + NO2;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O],[O]N=O;2.941176e+11;1.245980e+10;1.401520e+12;1
R129*;S43 + S138 -> S95;C6H6N11O10 + NO2 -> C6H6N12O12;[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O],[O]N=O:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;5.819452e+11;0
R130;S95 -> S62 + S103;C6H6N12O12 -> C4H4N8O8 + C2H2N4O4;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N(/N=C\[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O];2.941176e+11;1.245980e+10;1.401520e+12;1
R130*;S62 + S103 -> S95;C4H4N8O8 + C2H2N4O4 -> C6H6N12O12;[O]N(/N=C\[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;9.157513e+10;0
R131;S96 -> S103 + S103 + S109;C6H6N12O12 -> C2H2N4O4 + C2H2N4O4 + C2H2N4O4;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C\[N]N([O])[O])[O];8.849558e+10;3.748968e+09;4.216963e+11;1
R131*;S103 + S103 + S109 -> S96;C2H2N4O4 + C2H2N4O4 + C2H2N4O4 -> C6H6N12O12;[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C\[N]N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;7.647703e+07;0
R132;S96 -> S103 + S112;C6H6N12O12 -> C2H2N4O4 + C4H4N8O8;[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O];8.849558e+10;3.748968e+09;4.216963e+11;1
R132*;S103 + S112 -> S96;C2H2N4O4 + C4H4N8O8 -> C6H6N12O12;[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.577186e+10;0
R133;S97 -> S118;C6H6N12O12 -> C6H6N12O12;[O]N([N]/C=C/N([C@H]([C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O]:[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N/N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R133*;S118 -> S97;C6H6N12O12 -> C6H6N12O12;[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N/N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H]([C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;1.576701e+12;0
R134;S98 -> S20;C6H6N12O12 -> C6H6N12O12;[O]N([N]/C=C/N([C@H]1[C@H]([N]N([O])[O])N(C=C(N1N([O])[O])NN([O])[O])N([O])[O])N([O])[O])[O]:[O]N(/N=C/[C@H](N(/C(=C\[N]N([O])[O])/NN([O])[O])N([O])[O])N(N([O])[O])/C=C/[N]N([O])[O])[O];2.500000e+11;1.059083e+10;1.191292e+12;1
R134*;S20 -> S98;C6H6N12O12 -> C6H6N12O12;[O]N(/N=C/[C@H](N(/C(=C\[N]N([O])[O])/NN([O])[O])N([O])[O])N(N([O])[O])/C=C/[N]N([O])[O])[O]:[O]N([N]/C=C/N([C@H]1[C@H]([N]N([O])[O])N(C=C(N1N([O])[O])NN([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;2.908478e+11;0
R135;S99 -> S106;C6H6N10O10 -> C6H6N10O10;[O]N([N]/C=C/N([C@H]1[C@H]([N]N([O])[O])N(C=CN1N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N]/C=C\N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R135*;S106 -> S99;C6H6N10O10 -> C6H6N10O10;[O]N([N]/C=C\N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H]1[C@H]([N]N([O])[O])N(C=CN1N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;5.991465e+12;0
R136;S100 -> S92;C6H6N10O10 -> C6H6N10O10;[O]N([N]/C=C/N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H](N(N([O])[O])[CH]/C=N/N([O])[O])/C=N/N([O])[O])N([O])[O])[O];2.325581e+11;9.851938e+09;1.108179e+12;1
R136*;S92 -> S100;C6H6N10O10 -> C6H6N10O10;[O]N([N]/C=C/N([C@H](N(N([O])[O])[CH]/C=N/N([O])[O])/C=N/N([O])[O])N([O])[O])[O]:[O]N([N]/C=C/N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[O];0.000000e+00;0.000000e+00;3.365991e+11;0
R137;S103 + S103 -> S112;C2H2N4O4 + C2H2N4O4 -> C4H4N8O8;[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O]:[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O];6.662094e+07;2.822285e+06;3.174600e+08;1
R137*;S112 -> S103 + S103;C4H4N8O8 -> C2H2N4O4 + C2H2N4O4;[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O]:[O]N([N]/C=C/[N]N([O])[O])[O],[O]N([N]/C=C/[N]N([O])[O])[O];2.857143e+11;1.210381e+10;1.361477e+12;1
